,总推进力均值,总推进力方差,刀盘功率均值,刀盘功率方差,刀盘扭矩均值,刀盘扭矩方差,推进速度均值,推进速度方差,刀盘速度给定均值,刀盘速度给定方差,刀盘转速均值,刀盘转速方差,稳定段刀盘转速均值,稳定段推进速度均值,稳定段刀盘扭矩均值,稳定段总推进力均值
53,12488.701184856951,53509.815234500136,1823.1920840502837,9458.212948544706,2904.315387636596,24332.38574881368,61.66504638112698,6.121740714475371,7870.299615973624,0.034472411546027294,5.975689633614871,3.828922094180847e-06,5.971769564349997,82.64810034581359,3340.5237299597825,13194.210507767095
54,12842.794879732719,73477.9195086267,1927.6302700169422,22715.12562434429,3031.236788945006,56300.39557996777,72.69485901732314,7.157406314281346,7984.227618503882,0.051751712843440045,6.054029228361318,2.1994801510970585e-06,5.952289626386857,84.95237225579694,3664.6602496461796,13058.62442000493
55,13086.770508212756,27600.24900811523,2166.100237591217,2133.7109018039355,3412.053307573384,5379.505974393157,80.218448212503,4.503347683009749,7964.296305062917,0.048178633452387175,6.042064653004369,1.0505927094852525e-06,6.041702433365397,83.01847487499892,3518.0182716497566,13411.536793204456
56,12578.935200258193,27936.450611773507,1793.5019545867315,14342.348585601685,2832.528216520035,35627.59917421883,68.44462045418557,1.935966851689112,7949.974064163138,2.8821933834860007,6.033453341898357,1.0600579215362647e-05,6.029975461793288,73.43208544886775,3073.1930405364787,12681.174049419038
57,935.9387339854901,1354561.2554582998,155.11021290839503,477.89915027248134,304.6421451994804,2397.826878033619,1.128382908056584,2.606057769127139,8606.58748115281,0.09130695026670498,5.087715747252696,0.9529585085292973,6.533815756245054,84.90230915938282,2697.863166186336,10210.397215452216
58,920.0144945769841,1303439.8298628023,131.6834414882452,637.650920168658,313.1728043639168,1385.5658847895468,8.506604375149431,236.97119682031354,7959.071532982068,3665.267790906715,4.284697774765079,1.0913317185010163,6.072029894105711,86.81971733207615,2751.425646584241,10086.041922088076
59,1021.9371803137767,1313559.6544239023,134.92743880630732,635.4806666138643,314.88472873568463,3232.035811335634,10.118658816264956,238.73903372851703,7965.364155333341,0.2923676897769501,4.424035493804789,1.1722819847070685,6.050115504171942,86.36598449479992,2657.767041663102,9547.563267299669
60,6363.834303560504,29712.592479947536,654.0866976776049,4711.3826747284065,1102.8610998297938,13613.548348785556,52.85312420263371,10.836777686491388,7420.375051861889,0.036953859148839065,5.643131522923257,1.8502992467787698e-06,5.635548641603387,83.76629452846397,1988.2116722984217,8460.126797054223
61,6656.868081799532,143478.77198744455,519.3682963692669,6909.179616548346,888.2522328717542,20505.547399157294,36.96894808256813,42.62020013509168,7314.526298894871,0.008492681007037293,5.5659008682189945,8.446992016898953e-09,5.556192516695366,86.42698294271366,1995.344089104788,8715.506142095164
62,1593.113003917453,1643615.7927412635,125.56235032251287,539.9567270688127,253.94110232722286,5280.857756775328,23.24239858975705,704.2874211404699,7341.527708069145,0.32956982778353566,4.968995015932714,0.3851682607380319,6.065012564477475,85.52494920507233,2249.7470701946045,9899.004570600695
63,11901.707439918076,3858.7570572872482,1509.781269774822,264.1480190310712,2102.765445493149,489.2029065822481,71.06590295735954,9.545191687580278,8996.909760073204,0.5871217454411609,6.826991387590847,5.417254428168688e-07,6.8250240176619705,73.4765240127926,2146.800484351816,11911.401772322975
64,8645.146446515162,523697.8113965529,534.5395401832614,53189.865519468214,847.1606417920859,77808.98005635057,13.563841438896283,176.02487246628107,8175.425381069223,432193.80226638325,5.806944737351467,0.4677736239338478,6.911083293771666,72.66368517078553,2136.006611667941,12380.292582324855
65,4549.015179971761,2897391.352478446,95.8727138386291,589.2211521113287,212.03230951913002,2774.4120012046437,78.73368181269396,830.5921977808248,6414.203435235456,233648.87585871376,4.528596736211567,0.10008441822260282,6.84076965427383,74.25081223694441,2108.0214922789114,10966.82014203192
66,14422.018565276161,5866.7662840316825,1386.721289296221,189.0381169828685,2019.1255198598797,439.28080674806915,45.00796752523902,6.256405752207997,8602.33561333002,0.004798988513582611,6.537768672970945,1.8814042378206516e-06,6.537872826067728,48.838268682147955,2016.537123599908,14238.210362612062
67,11886.389382117082,101639.65695672142,1291.876066361986,3115.665367674554,1863.0437049349653,6737.852947233151,43.055119769482374,6.695800067975436,8679.767546288584,0.056272782830677825,6.594777535384951,1.3937272015002782e-06,6.597012900590323,47.94680075539521,2071.6263344769263,13569.769970032623
68,5734.320830002869,236152.77158251416,87.97381306010853,61.26165301223891,130.20118614573468,102.27784612682618,64.90514109013908,25.677197005695344,8610.245613068791,0.5237176175946054,6.5645596851591375,6.4275730743991715e-06,6.54702357470042,49.87187940868163,2037.5241391406482,13257.486826890132
69,11482.140379265615,19530.81154139467,707.3177469033776,111.640025333533,1516.2044995072304,501.34585607047285,23.496959936839172,5.26118353012171,5840.083941597122,0.1143628651357873,4.439689987724696,2.6167979331389453e-06,5.967476203446133,49.611722297702954,2237.100714605304,12194.292214086943
70,12121.82782111087,106128.43445226103,1113.2745563207036,1354.0113702972449,1753.0976269224009,3537.070345886949,34.66166055133858,46.14502256353904,7944.566587136202,0.05865941008305387,6.040647620709846,6.566647438014082e-07,6.03172928855712,46.760384552426856,2245.536813526211,12462.657982186673
71,12793.216047759166,619229.1933049127,778.7343284159582,17786.891946374148,1230.9351609013406,44658.900822369316,14.531565880318121,114.77126850977064,7908.611936627534,1.7602717474327705,6.015842427094337,7.426773933915955e-06,6.001822921250958,44.977772611494125,2389.3130447297012,15758.307406050355
72,15552.27452646285,5033.603907861212,1396.3760136326227,234.3347567638005,2231.004022669783,665.8479144568436,48.682345879012615,10.303188623343424,7839.155817709851,0.11856799285235989,5.951647582925691,4.006911909390846e-06,5.949715034798757,43.61421049257256,2261.0814728898113,15455.139463747719
73,14417.835820715944,21024.630264909927,1051.8984233487354,7739.040902677177,1546.169066011563,16799.495771095353,14.969706505244856,52.373044374575784,8523.836221917498,0.6173550291437986,6.479202016143237,1.1447148016289248e-06,6.47852152969792,47.05649496061415,2192.8780848050305,15038.012849436156
74,13707.16678602639,17971.301180577015,2097.288358222394,7210.024735883534,2864.427240086673,12993.764601239433,73.47406391340078,5.097060258942348,9175.365970759563,0.1986407595745044,6.964019238817313,3.033844275241513e-07,6.9660674617763805,68.8485532093457,2686.100978440209,13907.62027345838
75,11425.88493217607,34823.15703127314,747.7740884572254,108.98024970453038,1318.9840300732544,8460.312829665323,30.560187799928176,1.8140942924996928,7210.512085428415,237856.8529122617,5.456614229918691,0.1507986596536172,7.004792008828463,59.64241793252988,2212.663124596521,14266.346408389603
76,11487.827245319944,897591.9647095543,605.7256729892536,23414.403708995786,1058.9890086676596,40709.38653552091,27.221153467687838,1.018568865207513,7097.041625269562,307998.57419391803,5.378633000372966,0.18027693371948061,7.066092790735039,57.275673484714765,2214.80652840034,14146.717042733428
77,12267.609721323843,110393.0678823972,823.835171953893,24053.093535314834,1648.433040443364,53446.92321935978,35.627129130720775,6.082505043337512,6287.367774426974,366977.01505395834,4.750362369625882,0.2151674137213938,7.042565050467039,61.13441854741832,2183.321449197483,13223.675148679156
78,16542.033992491513,152150.0247505134,1886.4222099662634,30958.96202887047,2988.9120311950696,77802.39124227989,60.02456238617919,7.5883365854578635,7919.575627896428,0.022233213168529508,6.007077971830809,8.341797808175367e-06,6.002171568744479,62.678223597307124,3463.454501598397,17540.883525760386
79,18712.137482232723,14243.366957670827,2183.1791115714022,428.87800959803474,3700.120185833106,1274.4533214786288,62.328234821876244,2.5324446846174444,7415.257601987118,0.0927947266905975,5.618829710041495,2.5061599547095284e-07,6.060739257177028,61.97559766343817,3487.6544452012313,18811.870905552787
80,19558.411605995614,5591.035441306724,2277.6579192720933,734.2812880446684,3899.072388393308,2113.162395595532,62.87322259757711,3.8915964678372768,7339.775950963211,1.0021737337752132,5.559255788876802,2.982200917018353e-06,5.975453538211241,59.181198461560065,3351.716098384113,18814.12030930216
81,18398.546906427582,240390.29959997826,2019.3898121631094,49441.45594032029,3174.662361869787,122767.02490263247,62.180757321301414,20.22724796843543,7981.446546507019,0.23415200994793983,6.052241931289442,9.66938155295633e-06,6.0480017640470605,65.10319874272045,3663.7421489498365,19012.18099618128
82,298.95279347687847,71140.32907415813,67.2254632305909,1.5980698940393492,121.16666936727553,10.242607977644191,0.2758733808365846,0.12764836113725028,6844.400654220538,0.18664850223062254,5.2168445236558325,1.6368895103690336e-07,6.098341422775758,65.31279857364143,3738.9927960245727,19129.212808167642
83,673.4868458457925,1084336.4449545215,142.990007186626,597.2812235510402,279.3635301835418,3646.4934853702957,0.8038078165320002,1.9842653154232603,8328.4360625554,32851.80455744906,5.187282802124415,0.8194537982563913,6.748457816605288,65.61145129436596,3450.7005569371613,16140.733210131732
84,1414.5632150847734,2721017.833758014,66.59897503652965,3.8798219967117618,131.33515869973385,3.7928572472319027,2.322386462506242,9.626023725100856,6599.397191528184,0.5090928220513966,5.028141937009539,2.189912008669806e-06,5.972830173208779,61.871386805521134,2979.530276901876,14579.15401943103
85,612.1825272386951,924225.4950674818,109.00390326948782,435.4280096358205,271.47357921345207,3207.8528338924216,3.02299287334132,28.760037220081358,5804.650148497623,923872.5942500843,4.036843944407981,0.6351711922368337,6.037887142037041,62.49026934646025,2789.36566558505,14963.558353705816
86,1646.385157323853,3387782.75957975,132.26081780190523,1116.5139374003127,228.91126617873294,5710.969000445053,2.3434499749032005,8.018364009265785,8035.020635345045,1.7066527691750806,5.739391669214469,0.199826734560962,6.478854363618345,59.6644244177249,2993.6784947159995,16360.667995898688
87,15823.175711409587,198687.09134247495,950.8879446249936,6039.675376500295,2586.3797236064197,44307.90145023651,34.71316383619902,0.948346559979168,4622.473668259741,0.006175048198664657,3.5024922228140363,4.23426688912554e-06,6.049943749671541,57.257410461583795,3235.844666612672,17029.948121294467
88,15023.12107385207,29307.81185521814,1000.0777483033178,9560.143045572684,2389.1461176883386,54668.620742676016,35.48878449140425,5.696468994678006,5258.701426563643,0.03334932611285651,3.9867548484206243,2.2353239553736726e-06,6.4877469377346415,57.69681513427519,2966.814332356088,15701.162343523669
89,777.222025393083,1499570.2362021809,169.99346924571057,744.3736752726697,287.9865387687582,3934.147183422197,0.9506074720865001,2.678024737564765,8114.9884138739735,726199.9402620846,5.847240885045379,0.529880110436205,6.741726204655743,77.98017485774068,2492.588121600669,11011.964593136869
90,681.792554727041,1234433.9953434255,122.37892607656828,570.1400260419796,247.72572627967796,1626.984527091914,0.910077482009,2.1714839145541527,6284.841803043022,824289.8813027147,4.726608534016617,0.48204457140635854,6.816592940630597,82.98523555987947,2963.533418618875,13239.761094500744
91,9693.50395327142,544425.8436610453,739.4377487612671,76788.27237343689,1332.3851699303843,149075.3599139257,39.9968217076054,36.23689330142861,7006.076400104031,842201.4663467107,5.167725139106287,0.3952431249553531,6.817117266877611,73.27803665017868,2911.8947117331227,10854.994633928249
92,8368.919578841093,4583.869789417465,336.5458320384826,606.3060520220313,734.6201496626873,2551.1954115562735,22.652723846828742,0.44699044389891196,5756.580205731376,1443.5372409356742,4.381985452440144,0.0008868325862872383,6.660382498326407,70.79972622131827,2942.53781971518,11550.873338265112
93,14746.0559120196,54009.88496188622,1315.059164673658,15082.567875645955,1929.5348870107402,32412.955053283167,42.8125477876876,1.5035225892157524,8529.45515037018,0.11627584081655601,6.485437902119994,1.0879913114676777e-06,6.484399161720112,43.34298731832203,2072.428974537989,14405.53645296859
94,12948.56414568368,73921.2964627807,1064.0119254995775,2565.1751993445127,1544.858672032717,5454.43701504227,30.040156759023986,4.734788244369886,8618.991052367932,0.2613650650764462,6.557794228977494,6.461178537391984e-07,6.824652726840505,52.796546364568165,2702.514960310744,15435.25117370414
95,16375.542881967336,19239.586791164456,2105.183743435426,663.8006061193234,2855.4673973697,1265.4702508115656,71.91163864735985,6.3251242180814735,9241.393780418777,0.005938362610773006,7.01453448149061,8.943855192346361e-07,7.0161133322883416,72.98962366823366,2780.8631473909654,16186.355050444186
96,702.338226449648,1233046.2583646507,127.40006491560055,1363.1157576031924,306.39597953537327,189.66047916252475,1.3047931649397502,3.6524519276140066,7158.923103189115,4532247.767960965,4.021583683049529,1.1017975070646426,7.031092678888615,73.32609885659812,2843.710530107611,16804.925271526645
97,14067.2183567371,133449.64709553766,1443.7173580945985,31299.074566182153,2085.426407065169,65560.33634544801,52.74179627585762,32.83908418959097,8675.517769224107,0.18102523610042978,6.591358701924779,7.858956752794078e-06,6.6415466833753065,73.52052829476085,3132.4331190086755,15753.999613180118
98,1628.7914535001205,3569904.644630978,159.84445356994235,721.2971798390362,328.4525048586159,1303.2444256432575,11.255786777649122,357.87308926725007,7570.08079857696,1564746.8563344649,4.855946133003646,1.1055152811066133,6.845354525885025,78.37866727969828,2997.5125172989715,13838.286513979536
99,13186.539562485685,73463.79061198291,1066.2701022000326,47295.99385919751,1563.4366176712408,102338.35367136307,44.77525728184973,65.90432286076691,8539.284810686462,0.13055737224067512,6.494327932347601,8.286917245974502e-06,6.61798349018883,74.46779661956049,3238.9398985068483,16933.31411484996
